ID,Gene Name,Species
ENSG00000136514,receptor transporter protein 4(RTP4),Homo sapiens
ENSG00000188011,receptor transporter protein 5 (putative)(RTP5),Homo sapiens
ENSG00000185483,receptor tyrosine kinase like orphan receptor 1(ROR1),Homo sapiens
ENSG00000166349,recombination activating 1(RAG1),Homo sapiens
ENSG00000109047,recoverin(RCVRN),Homo sapiens
ENSG00000189056,reelin(RELN),Homo sapiens
ENSG00000079841,regulating synaptic membrane exocytosis 1(RIMS1),Homo sapiens
ENSG00000169220,regulator of G protein signaling 14(RGS14),Homo sapiens
ENSG00000143333,regulator of G protein signaling 16(RGS16),Homo sapiens
ENSG00000116741,regulator of G protein signaling 2(RGS2),Homo sapiens
ENSG00000253148,regulator of G protein signaling 21(RGS21),Homo sapiens
ENSG00000117152,regulator of G protein signaling 4(RGS4),Homo sapiens
ENSG00000186326,regulator of G protein signaling 9 binding protein(RGS9BP),Homo sapiens
ENSG00000108370,regulator of G protein signaling 9(RGS9),Homo sapiens
ENSG00000159200,regulator of calcineurin 1(RCAN1),Homo sapiens
ENSG00000184719,"renalase, FAD dependent amine oxidase(RNLS)",Homo sapiens
ENSG00000102032,renin binding protein(RENBP),Homo sapiens
ENSG00000143839,renin(REN),Homo sapiens
ENSG00000104918,resistin(RETN),Homo sapiens
ENSG00000154153,reticulophagy regulator 1(RETREG1),Homo sapiens
ENSG00000173976,retina and anterior neural fold homeobox 2(RAX2),Homo sapiens
ENSG00000134438,retina and anterior neural fold homeobox(RAX),Homo sapiens
ENSG00000148604,retinal G protein coupled receptor(RGR),Homo sapiens
ENSG00000149489,retinal outer segment membrane protein 1(ROM1),Homo sapiens
ENSG00000180245,retinal pigment epithelium-derived rhodopsin homolog(RRH),Homo sapiens
ENSG00000140522,retinaldehyde binding protein 1(RLBP1),Homo sapiens
ENSG00000156313,retinitis pigmentosa GTPase regulator(RPGR),Homo sapiens
ENSG00000116745,retinoid isomerohydrolase RPE65(RPE65),Homo sapiens
ENSG00000138207,retinol binding protein 4(RBP4),Homo sapiens
ENSG00000121039,retinol dehydrogenase 10(RDH10),Homo sapiens
ENSG00000072042,retinol dehydrogenase 11(RDH11),Homo sapiens
ENSG00000139988,retinol dehydrogenase 12(RDH12),Homo sapiens
ENSG00000135437,retinol dehydrogenase 5(RDH5),Homo sapiens
ENSG00000080511,retinol dehydrogenase 8(RDH8),Homo sapiens
ENSG00000102104,retinoschisin 1(RS1),Homo sapiens
ENSG00000187823,retrotransposon Gag like 4(RTL4),Homo sapiens
ENSG00000163914,rhodopsin(RHO),Homo sapiens
ENSG00000131941,rhophilin Rho GTPase binding protein 2(RHPN2),Homo sapiens
ENSG00000048392,ribonucleotide reductase regulatory TP53 inducible subunit M2B(RRM2B),Homo sapiens
ENSG00000172809,ribosomal protein L38(RPL38),Homo sapiens
ENSG00000071242,ribosomal protein S6 kinase A2(RPS6KA2),Homo sapiens
ENSG00000108443,ribosomal protein S6 kinase B1(RPS6KB1),Homo sapiens
ENSG00000022840,ring finger protein 10(RNF10),Homo sapiens
ENSG00000158286,ring finger protein 207(RNF207),Homo sapiens
ENSG00000196218,ryanodine receptor 1(RYR1),Homo sapiens
ENSG00000198626,ryanodine receptor 2(RYR2),Homo sapiens
ENSG00000198838,ryanodine receptor 3(RYR3),Homo sapiens
ENSG00000108823,sarcoglycan alpha(SGCA),Homo sapiens
ENSG00000170624,sarcoglycan delta(SGCD),Homo sapiens
ENSG00000102683,sarcoglycan gamma(SGCG),Homo sapiens
ENSG00000185053,sarcoglycan zeta(SGCZ),Homo sapiens
ENSG00000163681,sarcolemma associated protein(SLMAP),Homo sapiens
ENSG00000170290,sarcolipin(SLN),Homo sapiens
ENSG00000123096,sarcospan(SSPN),Homo sapiens
ENSG00000073060,scavenger receptor class B member 1(SCARB1),Homo sapiens
ENSG00000138760,scavenger receptor class B member 2(SCARB2),Homo sapiens
ENSG00000126233,secreted LY6/PLAUR domain containing 1(SLURP1),Homo sapiens
ENSG00000120057,secreted frizzled related protein 5(SFRP5),Homo sapiens
ENSG00000070031,secretin(SCT),Homo sapiens
ENSG00000198832,selenoprotein M(SELENOM),Homo sapiens
ENSG00000162430,selenoprotein N(SELENON),Homo sapiens
ENSG00000075213,semaphorin 3A(SEMA3A),Homo sapiens
ENSG00000082684,semaphorin 5B(SEMA5B),Homo sapiens
ENSG00000121064,serine carboxypeptidase 1(SCPEP1),Homo sapiens
ENSG00000164266,serine peptidase inhibitor Kazal type 1(SPINK1),Homo sapiens
ENSG00000139767,serine/arginine repetitive matrix 4(SRRM4),Homo sapiens
ENSG00000198648,serine/threonine kinase 39(STK39),Homo sapiens
ENSG00000196182,serine/threonine kinase 40(STK40),Homo sapiens
ENSG00000023734,serine/threonine kinase receptor associated protein(STRAP),Homo sapiens
ENSG00000196136,serpin family A member 3(SERPINA3),Homo sapiens
ENSG00000124570,serpin family B member 6(SERPINB6),Homo sapiens
ENSG00000135919,serpin family E member 2(SERPINE2),Homo sapiens
ENSG00000132386,serpin family F member 1(SERPINF1),Homo sapiens
ENSG00000167711,serpin family F member 2(SERPINF2),Homo sapiens
ENSG00000149131,serpin family G member 1(SERPING1),Homo sapiens
ENSG00000112658,serum response factor(SRF),Homo sapiens
ENSG00000118515,serum/glucocorticoid regulated kinase 1(SGK1),Homo sapiens
ENSG00000187902,shisa family member 7(SHISA7),Homo sapiens
ENSG00000158352,shroom family member 4(SHROOM4),Homo sapiens
ENSG00000115415,signal transducer and activator of transcription 1(STAT1),Homo sapiens
ENSG00000137868,signaling receptor and transporter of retinol STRA6(STRA6),Homo sapiens
ENSG00000112320,sine oculis binding protein homolog(SOBP),Homo sapiens
ENSG00000145147,slit guidance ligand 2(SLIT2),Homo sapiens
ENSG00000091482,small muscle protein X-linked(SMPX),Homo sapiens
ENSG00000240045,small transmembrane regulator of ion transport 1(STRIT1),Homo sapiens
ENSG00000116030,small ubiquitin like modifier 1(SUMO1),Homo sapiens
ENSG00000214872,smoothelin like 1(SMTNL1),Homo sapiens
ENSG00000188176,smoothelin like 2(SMTNL2),Homo sapiens
ENSG00000183963,smoothelin(SMTN),Homo sapiens
ENSG00000019549,snail family transcriptional repressor 2(SNAI2),Homo sapiens
ENSG00000111319,sodium channel epithelial 1 subunit alpha(SCNN1A),Homo sapiens
ENSG00000168447,sodium channel epithelial 1 subunit beta(SCNN1B),Homo sapiens
ENSG00000162572,sodium channel epithelial 1 subunit delta(SCNN1D),Homo sapiens
ENSG00000166828,sodium channel epithelial 1 subunit gamma(SCNN1G),Homo sapiens
ENSG00000144285,sodium voltage-gated channel alpha subunit 1(SCN1A),Homo sapiens
ENSG00000185313,sodium voltage-gated channel alpha subunit 10(SCN10A),Homo sapiens
ENSG00000168356,sodium voltage-gated channel alpha subunit 11(SCN11A),Homo sapiens
ENSG00000136531,sodium voltage-gated channel alpha subunit 2(SCN2A),Homo sapiens
ENSG00000153253,sodium voltage-gated channel alpha subunit 3(SCN3A),Homo sapiens
ENSG00000007314,sodium voltage-gated channel alpha subunit 4(SCN4A),Homo sapiens
ENSG00000183873,sodium voltage-gated channel alpha subunit 5(SCN5A),Homo sapiens
ENSG00000136546,sodium voltage-gated channel alpha subunit 7(SCN7A),Homo sapiens
ENSG00000196876,sodium voltage-gated channel alpha subunit 8(SCN8A),Homo sapiens
ENSG00000169432,sodium voltage-gated channel alpha subunit 9(SCN9A),Homo sapiens
ENSG00000105711,sodium voltage-gated channel beta subunit 1(SCN1B),Homo sapiens
ENSG00000149575,sodium voltage-gated channel beta subunit 2(SCN2B),Homo sapiens
ENSG00000166257,sodium voltage-gated channel beta subunit 3(SCN3B),Homo sapiens
ENSG00000177098,sodium voltage-gated channel beta subunit 4(SCN4B),Homo sapiens
ENSG00000106688,solute carrier family 1 member 1(SLC1A1),Homo sapiens
ENSG00000079215,solute carrier family 1 member 3(SLC1A3),Homo sapiens
ENSG00000115902,solute carrier family 1 member 4(SLC1A4),Homo sapiens
ENSG00000110911,solute carrier family 11 member 2(SLC11A2),Homo sapiens
ENSG00000070915,solute carrier family 12 member 3(SLC12A3),Homo sapiens
ENSG00000124140,solute carrier family 12 member 5(SLC12A5),Homo sapiens
ENSG00000163406,solute carrier family 15 member 2(SLC15A2),Homo sapiens
ENSG00000179520,solute carrier family 17 member 8(SLC17A8),Homo sapiens
ENSG00000181856,solute carrier family 2 member 4(SLC2A4),Homo sapiens
ENSG00000142583,solute carrier family 2 member 5(SLC2A5),Homo sapiens
ENSG00000197891,solute carrier family 22 member 12(SLC22A12),Homo sapiens
ENSG00000110628,solute carrier family 22 member 18(SLC22A18),Homo sapiens
ENSG00000197375,solute carrier family 22 member 5(SLC22A5),Homo sapiens
ENSG00000197901,solute carrier family 22 member 6(SLC22A6),Homo sapiens
ENSG00000074621,solute carrier family 24 member 1(SLC24A1),Homo sapiens
ENSG00000155886,solute carrier family 24 member 2(SLC24A2),Homo sapiens
ENSG00000140090,solute carrier family 24 member 4(SLC24A4),Homo sapiens
ENSG00000125648,solute carrier family 25 member 23(SLC25A23),Homo sapiens
ENSG00000091138,solute carrier family 26 member 3(SLC26A3),Homo sapiens
ENSG00000091137,solute carrier family 26 member 4(SLC26A4),Homo sapiens
ENSG00000170615,solute carrier family 26 member 5(SLC26A5),Homo sapiens
ENSG00000225697,solute carrier family 26 member 6(SLC26A6),Homo sapiens
ENSG00000147606,solute carrier family 26 member 7(SLC26A7),Homo sapiens
ENSG00000004939,solute carrier family 4 member 1 (Diego blood group)(SLC4A1),Homo sapiens
ENSG00000144290,solute carrier family 4 member 10(SLC4A10),Homo sapiens
ENSG00000114923,solute carrier family 4 member 3(SLC4A3),Homo sapiens
ENSG00000188687,solute carrier family 4 member 5(SLC4A5),Homo sapiens
ENSG00000113073,solute carrier family 4 member 9(SLC4A9),Homo sapiens
ENSG00000164175,solute carrier family 45 member 2(SLC45A2),Homo sapiens
ENSG00000076351,solute carrier family 46 member 1(SLC46A1),Homo sapiens
ENSG00000100170,solute carrier family 5 member 1(SLC5A1),Homo sapiens
ENSG00000140675,solute carrier family 5 member 2(SLC5A2),Homo sapiens
ENSG00000101276,solute carrier family 52 member 3(SLC52A3),Homo sapiens
ENSG00000157103,solute carrier family 6 member 1(SLC6A1),Homo sapiens
ENSG00000164363,solute carrier family 6 member 18(SLC6A18),Homo sapiens
ENSG00000142319,solute carrier family 6 member 3(SLC6A3),Homo sapiens
ENSG00000108576,solute carrier family 6 member 4(SLC6A4),Homo sapiens
ENSG00000130821,solute carrier family 6 member 8(SLC6A8),Homo sapiens
ENSG00000151012,solute carrier family 7 member 11(SLC7A11),Homo sapiens
ENSG00000183023,solute carrier family 8 member A1(SLC8A1),Homo sapiens
ENSG00000118160,solute carrier family 8 member A2(SLC8A2),Homo sapiens
ENSG00000100678,solute carrier family 8 member A3(SLC8A3),Homo sapiens
ENSG00000090020,solute carrier family 9 member A1(SLC9A1),Homo sapiens
ENSG00000180251,solute carrier family 9 member A4(SLC9A4),Homo sapiens
ENSG00000180616,somatostatin receptor 2(SSTR2),Homo sapiens
ENSG00000154556,sorbin and SH3 domain containing 2(SORBS2),Homo sapiens
ENSG00000075142,sorcin(SRI),Homo sapiens
ENSG00000156395,sortilin related VPS10 domain containing receptor 3(SORCS3),Homo sapiens
ENSG00000086300,sorting nexin 10(SNX10),Homo sapiens
ENSG00000089006,sorting nexin 5(SNX5),Homo sapiens
ENSG00000133104,spartin(SPART),Homo sapiens
ENSG00000160460,"spectrin beta, non-erythrocytic 4(SPTBN4)",Homo sapiens
ENSG00000128487,sperm antigen with calponin homology and coiled-coil domains 1(SPECC1),Homo sapiens
ENSG00000144451,sperm associated antigen 16(SPAG16),Homo sapiens
ENSG00000042317,spermatogenesis associated 7(SPATA7),Homo sapiens
ENSG00000134548,spexin hormone(SPX),Homo sapiens
ENSG00000176170,sphingosine kinase 1(SPHK1),Homo sapiens
ENSG00000170989,sphingosine-1-phosphate receptor 1(S1PR1),Homo sapiens
ENSG00000136158,sprouty RTK signaling antagonist 2(SPRY2),Homo sapiens
ENSG00000159167,stanniocalcin 1(STC1),Homo sapiens
ENSG00000126549,statherin(STATH),Homo sapiens
ENSG00000242866,stereocilin(STRC),Homo sapiens
ENSG00000167780,sterol O-acyltransferase 2(SOAT2),Homo sapiens
ENSG00000072310,sterol regulatory element binding transcription factor 1(SREBF1),Homo sapiens
ENSG00000109208,submaxillary gland androgen regulated protein 3A(SMR3A),Homo sapiens
ENSG00000171201,submaxillary gland androgen regulated protein 3B(SMR3B),Homo sapiens
ENSG00000198829,succinate receptor 1(SUCNR1),Homo sapiens
ENSG00000137573,sulfatase 1(SULF1),Homo sapiens
ENSG00000196562,sulfatase 2(SULF2),Homo sapiens
ENSG00000142168,superoxide dismutase 1(SOD1),Homo sapiens
ENSG00000109610,superoxide dismutase 3(SOD3),Homo sapiens
ENSG00000165124,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1(SVEP1)",Homo sapiens
ENSG00000159082,synaptojanin 1(SYNJ1),Homo sapiens
ENSG00000132639,synaptosome associated protein 25(SNAP25),Homo sapiens
ENSG00000110975,synaptotagmin 10(SYT10),Homo sapiens
ENSG00000132718,synaptotagmin 11(SYT11),Homo sapiens
ENSG00000132872,synaptotagmin 4(SYT4),Homo sapiens
ENSG00000182253,synemin(SYNM),Homo sapiens
ENSG00000101400,syntrophin alpha 1(SNTA1),Homo sapiens
ENSG00000172164,syntrophin beta 1(SNTB1),Homo sapiens
ENSG00000006128,tachykinin precursor 1(TAC1),Homo sapiens
ENSG00000166863,tachykinin precursor 3(TAC3),Homo sapiens
ENSG00000176358,tachykinin precursor 4(TAC4),Homo sapiens
ENSG00000115353,tachykinin receptor 1(TACR1),Homo sapiens
ENSG00000075073,tachykinin receptor 2(TACR2),Homo sapiens
ENSG00000169836,tachykinin receptor 3(TACR3),Homo sapiens
ENSG00000102125,"tafazzin, phospholipid-lysophospholipid transacylase(TAFAZZIN)",Homo sapiens
ENSG00000176058,taperin(TPRN),Homo sapiens
ENSG00000173662,taste 1 receptor member 1(TAS1R1),Homo sapiens
ENSG00000179002,taste 1 receptor member 2(TAS1R2),Homo sapiens
ENSG00000169962,taste 1 receptor member 3(TAS1R3),Homo sapiens
ENSG00000169777,taste 2 receptor member 1(TAS2R1),Homo sapiens
ENSG00000121318,taste 2 receptor member 10(TAS2R10),Homo sapiens
ENSG00000212128,taste 2 receptor member 13(TAS2R13),Homo sapiens
ENSG00000212127,taste 2 receptor member 14(TAS2R14),Homo sapiens
ENSG00000128519,taste 2 receptor member 16(TAS2R16),Homo sapiens
ENSG00000212124,taste 2 receptor member 19(TAS2R19),Homo sapiens
ENSG00000255837,taste 2 receptor member 20(TAS2R20),Homo sapiens
ENSG00000127362,taste 2 receptor member 3(TAS2R3),Homo sapiens
ENSG00000256188,taste 2 receptor member 30(TAS2R30),Homo sapiens
ENSG00000256436,taste 2 receptor member 31(TAS2R31),Homo sapiens
ENSG00000257138,taste 2 receptor member 38(TAS2R38),Homo sapiens
ENSG00000236398,taste 2 receptor member 39(TAS2R39),Homo sapiens
ENSG00000127364,taste 2 receptor member 4(TAS2R4),Homo sapiens
ENSG00000221937,taste 2 receptor member 40(TAS2R40),Homo sapiens
ENSG00000221855,taste 2 receptor member 41(TAS2R41),Homo sapiens
ENSG00000186136,taste 2 receptor member 42(TAS2R42),Homo sapiens
ENSG00000255374,taste 2 receptor member 43(TAS2R43),Homo sapiens
ENSG00000226761,taste 2 receptor member 46(TAS2R46),Homo sapiens
ENSG00000127366,taste 2 receptor member 5(TAS2R5),Homo sapiens
ENSG00000212126,taste 2 receptor member 50(TAS2R50),Homo sapiens
ENSG00000185899,taste 2 receptor member 60(TAS2R60),Homo sapiens
ENSG00000121377,taste 2 receptor member 7(TAS2R7),Homo sapiens
ENSG00000121314,taste 2 receptor member 8(TAS2R8),Homo sapiens
ENSG00000121381,taste 2 receptor member 9(TAS2R9),Homo sapiens
ENSG00000146216,tau tubulin kinase 1(TTBK1),Homo sapiens
ENSG00000121297,teashirt zinc finger homeobox 3(TSHZ3),Homo sapiens
ENSG00000109927,tectorin alpha(TECTA),Homo sapiens
ENSG00000116147,tenascin R(TNR),Homo sapiens
ENSG00000149256,teneurin transmembrane protein 4(TENM4),Homo sapiens
ENSG00000172425,tetratricopeptide repeat domain 36(TTC36),Homo sapiens
ENSG00000165533,tetratricopeptide repeat domain 8(TTC8),Homo sapiens
ENSG00000115183,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1(TANC1)",Homo sapiens
ENSG00000213689,three prime repair exonuclease 1(TREX1),Homo sapiens
ENSG00000175894,thrombospondin type laminin G domain and EAR repeats(TSPEAR),Homo sapiens
ENSG00000059377,thromboxane A synthase 1(TBXAS1),Homo sapiens
ENSG00000006638,thromboxane A2 receptor(TBXA2R),Homo sapiens
ENSG00000025708,thymidine phosphorylase(TYMP),Homo sapiens
ENSG00000126351,thyroid hormone receptor alpha(THRA),Homo sapiens
ENSG00000151090,thyroid hormone receptor beta(THRB),Homo sapiens
ENSG00000072657,thyrotropin releasing hormone degrading enzyme(TRHDE),Homo sapiens
ENSG00000104067,tight junction protein 1(TJP1),Homo sapiens
ENSG00000119139,tight junction protein 2(TJP2),Homo sapiens
ENSG00000155657,titin(TTN),Homo sapiens
ENSG00000173991,titin-cap(TCAP),Homo sapiens
ENSG00000137462,toll like receptor 2(TLR2),Homo sapiens
ENSG00000136869,toll like receptor 4(TLR4),Homo sapiens
ENSG00000239732,toll like receptor 9(TLR9),Homo sapiens
ENSG00000135569,trace amine associated receptor 5(TAAR5),Homo sapiens
ENSG00000125878,transcription factor 15(TCF15),Homo sapiens
ENSG00000137203,transcription factor AP-2 alpha(TFAP2A),Homo sapiens
ENSG00000008196,transcription factor AP-2 beta(TFAP2B),Homo sapiens
ENSG00000101849,transducin beta like 1 X-linked(TBL1X),Homo sapiens
ENSG00000105329,transforming growth factor beta 1(TGFB1),Homo sapiens
ENSG00000092969,transforming growth factor beta 2(TGFB2),Homo sapiens
ENSG00000120708,transforming growth factor beta induced(TGFBI),Homo sapiens
ENSG00000104321,transient receptor potential cation channel subfamily A member 1(TRPA1),Homo sapiens
ENSG00000144935,transient receptor potential cation channel subfamily C member 1(TRPC1),Homo sapiens
ENSG00000138741,transient receptor potential cation channel subfamily C member 3(TRPC3),Homo sapiens
ENSG00000134160,transient receptor potential cation channel subfamily M member 1(TRPM1),Homo sapiens
ENSG00000083067,transient receptor potential cation channel subfamily M member 3(TRPM3),Homo sapiens
ENSG00000130529,transient receptor potential cation channel subfamily M member 4(TRPM4),Homo sapiens
ENSG00000070985,transient receptor potential cation channel subfamily M member 5(TRPM5),Homo sapiens
ENSG00000144481,transient receptor potential cation channel subfamily M member 8(TRPM8),Homo sapiens
ENSG00000196689,transient receptor potential cation channel subfamily V member 1(TRPV1),Homo sapiens
ENSG00000187688,transient receptor potential cation channel subfamily V member 2(TRPV2),Homo sapiens
ENSG00000111199,transient receptor potential cation channel subfamily V member 4(TRPV4),Homo sapiens
ENSG00000127412,transient receptor potential cation channel subfamily V member 5(TRPV5),Homo sapiens
ENSG00000165125,transient receptor potential cation channel subfamily V member 6(TRPV6),Homo sapiens
ENSG00000136463,translational activator of cytochrome c oxidase I(TACO1),Homo sapiens
ENSG00000134809,translocase of inner mitochondrial membrane 10(TIMM10),Homo sapiens
ENSG00000099800,translocase of inner mitochondrial membrane 13(TIMM13),Homo sapiens
ENSG00000150779,translocase of inner mitochondrial membrane 8 homolog B(TIMM8B),Homo sapiens
ENSG00000100575,translocase of inner mitochondrial membrane 9(TIMM9),Homo sapiens
ENSG00000154174,translocase of outer mitochondrial membrane 70(TOMM70),Homo sapiens
ENSG00000100300,translocator protein(TSPO),Homo sapiens
ENSG00000125247,transmembrane O-mannosyltransferase targeting cadherins 4(TMTC4),Homo sapiens
ENSG00000121933,transmembrane and immunoglobulin domain containing 3(TMIGD3),Homo sapiens
ENSG00000165091,transmembrane channel like 1(TMC1),Homo sapiens
ENSG00000149488,transmembrane channel like 2(TMC2),Homo sapiens
ENSG00000181585,transmembrane inner ear(TMIE),Homo sapiens
ENSG00000166292,transmembrane protein 100(TMEM100),Homo sapiens
ENSG00000189077,transmembrane protein 120A(TMEM120A),Homo sapiens
ENSG00000249242,transmembrane protein 150C(TMEM150C),Homo sapiens
ENSG00000164180,transmembrane protein 161B(TMEM161B),Homo sapiens
ENSG00000072954,transmembrane protein 38A(TMEM38A),Homo sapiens
ENSG00000095209,transmembrane protein 38B(TMEM38B),Homo sapiens
ENSG00000165548,transmembrane protein 63C(TMEM63C),Homo sapiens
ENSG00000164983,transmembrane protein 65(TMEM65),Homo sapiens
ENSG00000006042,transmembrane protein 98(TMEM98),Homo sapiens
ENSG00000087128,transmembrane serine protease 11E(TMPRSS11E),Homo sapiens
ENSG00000160183,transmembrane serine protease 3(TMPRSS3),Homo sapiens
ENSG00000160182,trefoil factor 1(TFF1),Homo sapiens
ENSG00000160181,trefoil factor 2(TFF2),Homo sapiens
ENSG00000160180,trefoil factor 3(TFF3),Homo sapiens
ENSG00000186439,triadin(TRDN),Homo sapiens
ENSG00000095970,triggering receptor expressed on myeloid cells 2(TREM2),Homo sapiens
ENSG00000158022,tripartite motif containing 63(TRIM63),Homo sapiens
ENSG00000177238,tripartite motif containing 72(TRIM72),Homo sapiens
ENSG00000166340,tripeptidyl peptidase 1(TPP1),Homo sapiens
ENSG00000146242,trophoblast glycoprotein(TPBG),Homo sapiens
ENSG00000136842,tropomodulin 1(TMOD1),Homo sapiens
ENSG00000128872,tropomodulin 2(TMOD2),Homo sapiens
ENSG00000138594,tropomodulin 3(TMOD3),Homo sapiens
ENSG00000163157,tropomodulin 4(TMOD4),Homo sapiens
ENSG00000140416,tropomyosin 1(TPM1),Homo sapiens
ENSG00000198467,tropomyosin 2(TPM2),Homo sapiens
ENSG00000143549,tropomyosin 3(TPM3),Homo sapiens
ENSG00000167460,tropomyosin 4(TPM4),Homo sapiens
ENSG00000114854,"troponin C1, slow skeletal and cardiac type(TNNC1)",Homo sapiens
ENSG00000101470,"troponin C2, fast skeletal type(TNNC2)",Homo sapiens
ENSG00000159173,"troponin I1, slow skeletal type(TNNI1)",Homo sapiens
ENSG00000130598,"troponin I2, fast skeletal type(TNNI2)",Homo sapiens
ENSG00000129991,"troponin I3, cardiac type(TNNI3)",Homo sapiens
ENSG00000105048,"troponin T1, slow skeletal type(TNNT1)",Homo sapiens
ENSG00000118194,"troponin T2, cardiac type(TNNT2)",Homo sapiens
ENSG00000130595,"troponin T3, fast skeletal type(TNNT3)",Homo sapiens
ENSG00000167552,tubulin alpha 1a(TUBA1A),Homo sapiens
ENSG00000171368,tubulin polymerization promoting protein(TPPP),Homo sapiens
ENSG00000184292,tumor associated calcium signal transducer 2(TACSTD2),Homo sapiens
ENSG00000104723,tumor suppressor candidate 3(TUSC3),Homo sapiens
ENSG00000151239,twinfilin actin binding protein 1(TWF1),Homo sapiens
ENSG00000162341,two pore segment channel 2(TPCN2),Homo sapiens
ENSG00000077498,tyrosinase(TYR),Homo sapiens
ENSG00000108953,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE),Homo sapiens
ENSG00000164924,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta(YWHAZ),Homo sapiens
ENSG00000180176,tyrosine hydroxylase(TH),Homo sapiens
ENSG00000154277,ubiquitin C-terminal hydrolase L1(UCHL1),Homo sapiens
ENSG00000081307,ubiquitin like modifier activating enzyme 5(UBA5),Homo sapiens
ENSG00000033178,ubiquitin like modifier activating enzyme 6(UBA6),Homo sapiens
ENSG00000144357,ubiquitin protein ligase E3 component n-recognin 3(UBR3),Homo sapiens
ENSG00000114062,ubiquitin protein ligase E3A(UBE3A),Homo sapiens
ENSG00000145390,ubiquitin specific peptidase 53(USP53),Homo sapiens
ENSG00000109103,unc-119 lipid binding chaperone(UNC119),Homo sapiens
ENSG00000163794,urocortin(UCN),Homo sapiens
ENSG00000169344,uromodulin(UMOD),Homo sapiens
ENSG00000181408,urotensin 2 receptor(UTS2R),Homo sapiens
ENSG00000049247,urotensin 2(UTS2),Homo sapiens
ENSG00000188958,urotensin 2B(UTS2B),Homo sapiens
ENSG00000042781,usherin(USH2A),Homo sapiens
ENSG00000152818,utrophin(UTRN),Homo sapiens
ENSG00000112715,vascular endothelial growth factor A(VEGFA),Homo sapiens
ENSG00000173511,vascular endothelial growth factor B(VEGFB),Homo sapiens
ENSG00000150630,vascular endothelial growth factor C(VEGFC),Homo sapiens
ENSG00000146469,vasoactive intestinal peptide(VIP),Homo sapiens
ENSG00000116035,ventral anterior homeobox 2(VAX2),Homo sapiens
ENSG00000147852,very low density lipoprotein receptor(VLDLR),Homo sapiens
ENSG00000127831,villin 1(VIL1),Homo sapiens
ENSG00000100987,visual system homeobox 1(VSX1),Homo sapiens
ENSG00000119614,visual system homeobox 2(VSX2),Homo sapiens
ENSG00000111424,vitamin D receptor(VDR),Homo sapiens
ENSG00000213585,voltage dependent anion channel 1(VDAC1),Homo sapiens
ENSG00000178201,vomeronasal 1 receptor 1(VN1R1),Homo sapiens
ENSG00000196131,vomeronasal 1 receptor 2(VN1R2),Homo sapiens
ENSG00000228567,vomeronasal 1 receptor 4(VN1R4),Homo sapiens
ENSG00000095397,whirlin(WHRN),Homo sapiens
ENSG00000109501,wolframin ER transmembrane glycoprotein(WFS1),Homo sapiens
ENSG00000186919,zinc activated ion channel(ZACN),Homo sapiens
ENSG00000107372,zinc finger AN1-type containing 5(ZFAND5),Homo sapiens
ENSG00000163874,zinc finger CCCH-type containing 12A(ZC3H12A),Homo sapiens
ENSG00000175893,zinc finger DHHC-type palmitoyltransferase 21(ZDHHC21),Homo sapiens
ENSG00000106400,zinc finger HIT-type containing 1(ZNHIT1),Homo sapiens
ENSG00000136367,zinc finger homeobox 2(ZFHX2),Homo sapiens
ENSG00000170260,zinc finger protein 212(ZNF212),Homo sapiens
ENSG00000169131,zinc finger protein 354A(ZNF354A),Homo sapiens
ENSG00000161642,zinc finger protein 385A(ZNF385A),Homo sapiens
ENSG00000163795,zinc finger protein 513(ZNF513),Homo sapiens
ENSG00000198783,zinc finger protein 830(ZNF830),Homo sapiens
ENSG00000084073,zinc metallopeptidase STE24(ZMPSTE24),Homo sapiens
ENSG00000162078,zymogen granule protein 16B(ZG16B),Homo sapiens
 ,,
